combi,neta,turn,speech
メイプル超合金,特技,128,年金全部ぶち込んでるから　パズドラ超強え～って
メイプル超合金,特技,129,最低だな　うちらが払った税金で　ガチャ回してんじゃないよ
メイプル超合金,特技,130,癖になるぞ　癖になる
メイプル超合金,特技,131,なあ　特技の話どこ行ったよ
メイプル超合金,特技,132,あ　俺も特技の話に乗っかりたかったんだけど　あんたが　横でガミガミ言うからさ
メイプル超合金,特技,133,いやいやいや
メイプル超合金,特技,134,話がちょっと　反れちゃいましたね
メイプル超合金,特技,135,いやいや　お前が反らしたんだから
メイプル超合金,特技,136,あ　いや　俺は悪くない
メイプル超合金,特技,137,いや　お前が悪いよ
メイプル超合金,特技,138,いや　俺は悪くない
メイプル超合金,特技,139,いや　お前が悪いッつってんだろうが
メイプル超合金,特技,140,いいや　俺は悪くない
メイプル超合金,特技,141,いや　場面を変えろ　お前は　一方そのころって言ったら　場面が変わるだろ　お前　違うところで　何同じ場所で同じ事
メイプル超合金,特技,142,まあまあまあ　相手はしらふじゃないんだから
メイプル超合金,特技,143,飲んでんのか　なめんなよ小レースを　2杯くらいじゃねえよ
メイプル超合金,特技,144,叩くんじゃねえよ　かけがえのない俺だぞ
メイプル超合金,特技,145,てめえが言うなよ　それこっちが決めるんだからな
メイプル超合金,特技,146,マジむかつくなあ
メイプル超合金,特技,147,あ？　あ？　もう聞こえねえわ　はっきり言えよ
メイプル超合金,特技,148,じゃあ　今日の出演者　全員集合
メイプル超合金,特技,149,エンディング行くな　勝手にお前
メイプル超合金,特技,150,告知のある人
メイプル超合金,特技,151,小レースにエンディングねえんだよ
メイプル超合金,特技,152,ねえのか
メイプル超合金,特技,153,こんな　めちゃくちゃにして　どう思ってんだよ
メイプル超合金,特技,154,手ごたえあり
メイプル超合金,特技,155,もういや～
メイプル超合金,特技,156,はい
メイプル超合金,特技,157,ブパパ　ブパパ　ブパパ
メイプル超合金,特技,158,っていうやつなんですけども　これはね　まあ　賛否両論かと思いますけども　あ　現場からは以上です
メイプル超合金,特技,159,どうも　ありがとうございました
フットボールアワー,居酒屋の店員,0,『どうも、改めましてフットボールアワーです。よろしくお願いしますね。えーちょっと岩尾さんに言いたいことがあるんですけどもね。 あなたね、ほんと元気がないんですよ』
フットボールアワー,居酒屋の店員,1,『あるよ。小走りで出てきたー』
フットボールアワー,居酒屋の店員,2,『いやいやいや、そうでも元気あらへんねん。お前これ芸人やってるからまだ許されるかも知れんけど、一般で元気のいる仕事言うたらお前できひんよ』
フットボールアワー,居酒屋の店員,3,『元気のいる仕事って何や』
フットボールアワー,居酒屋の店員,4,『例えば、あの居酒屋の店員さんなんかね。お客さん入ってきたら言わな「いらっしゃいませー！」』
フットボールアワー,居酒屋の店員,5,『いらっしゃいませー！いらっしゃいませー！いらっしゃいませー！
フットボールアワー,居酒屋の店員,6,『ちょっと待てちょっと待て。おいカプサイシン言うてるやろ』
フットボールアワー,居酒屋の店員,7,『なんぼでもできる』
フットボールアワー,居酒屋の店員,8,『できんねんな？ほな俺、お客さんで入ってくるから接客見してみいや』
フットボールアワー,居酒屋の店員,9,『いらっしゃいませーどうぞー！しゃあせーどうぞー！しゃあせー断りもなしにー！』
フットボールアワー,居酒屋の店員,10,『かまへんやないかオイ、なんで電話1本入れてこなアカンねん』
フットボールアワー,居酒屋の店員,11,『取り皿の方どうぞー』
フットボールアワー,居酒屋の店員,12,『早い早い早い。なんで店入ってきて、いきなり取り皿渡されんねん。おかしいやろ』
フットボールアワー,居酒屋の店員,13,『お履物の方、あちらへどうぞー』
フットボールアワー,居酒屋の店員,14,『それ先、それ先やそれ』
フットボールアワー,居酒屋の店員,15,『取り皿の方どうぞー』
フットボールアワー,居酒屋の店員,16,『いらんてー！なんで暖簾くぐってもう取り皿2枚ももうてんねん俺』
フットボールアワー,居酒屋の店員,17,『空いたグラスあったらお下げします』
フットボールアワー,居酒屋の店員,18,『まだ飲んでないけど〜』
フットボールアワー,居酒屋の店員,19,『開店前にあらかじめ空いてたらー』
フットボールアワー,居酒屋の店員,20,『なんで別の店で俺、空いたグラス持ってくんねん』
フットボールアワー,居酒屋の店員,21,『それでは、お二階の方
フットボールアワー,居酒屋の店員,22,『なんて言ってんの？』
フットボールアワー,居酒屋の店員,23,『お二階の方どうぞー』
フットボールアワー,居酒屋の店員,24,『二階、座敷か？』
フットボールアワー,居酒屋の店員,25,『お二階のパスタの美味しい店へどうぞー』
フットボールアワー,居酒屋の店員,26,『別の店やないかお前』
フットボールアワー,居酒屋の店員,27,『本場イタリアのおもてなしをどうぞー』
フットボールアワー,居酒屋の店員,28,『いや、酒飲みに来とんねんこっちは』
フットボールアワー,居酒屋の店員,29,『何名様でー？
フットボールアワー,居酒屋の店員,30,『え！？』
フットボールアワー,居酒屋の店員,31,『何名様でー？』
フットボールアワー,居酒屋の店員,32,『4人です』
フットボールアワー,居酒屋の店員,33,『4名様で次回は3名様でどうぞー』
フットボールアワー,居酒屋の店員,34,『なんでやねん！』
フットボールアワー,居酒屋の店員,35,『なるだけ3名様でどうぞー』
フットボールアワー,居酒屋の店員,36,『なんで少なく来てほしいねん。なんやアレかお前のテーブル、店のテーブル三角か』
フットボールアワー,居酒屋の店員,37,『こちらのお席どうぞー、あちらの三角のテーブルどうぞー』
フットボールアワー,居酒屋の店員,38,『やっぱりやほら、今日4人で来てもうたよ。あと一辺、2人のとこできちゃう』
フットボールアワー,居酒屋の店員,39,『それでは他のお席準備致しますので少々お待ち頂けますでしょうか。そのお待ちの間に取り皿どうぞー』
フットボールアワー,居酒屋の店員,40,『いらん！言うてんねん。取り皿、取り皿とうるさいのーお前』
フットボールアワー,居酒屋の店員,41,『取り分け用小皿の方どうぞー』
フットボールアワー,居酒屋の店員,42,『いらん！言うてるやろお前』
フットボールアワー,居酒屋の店員,43,『空いたお皿あったらお下げしますけど』
フットボールアワー,居酒屋の店員,44,『取り皿持って行けほなら。もうここに5枚から6枚からある』
フットボールアワー,居酒屋の店員,45,『ご注文どうぞー、ご注文お客様の肉声でどうぞー』
フットボールアワー,居酒屋の店員,46,『当たり前や』
フットボールアワー,居酒屋の店員,47,『当店、肉声でのご注文にご協力頂いておりまーす。肉声のご使用ご了承願います』
フットボールアワー,居酒屋の店員,48,『さっきから肉声やろ俺』
フットボールアワー,居酒屋の店員,49,『あちら禁煙席、こちら肉声席となりまーす』
フットボールアワー,居酒屋の店員,50,『なんやねんそれ』
フットボールアワー,居酒屋の店員,51,『ご注文どうぞ、肉声でどうぞ、、肉眼で拝見致しまーす』
フットボールアワー,居酒屋の店員,52,『やかましいわアホ』
フットボールアワー,居酒屋の店員,53,『ご注文どうぞー』
フットボールアワー,居酒屋の店員,54,『あのー、生４つ』
フットボールアワー,居酒屋の店員,55,『生４つありがとうございまーす。取り皿の方は？』
フットボールアワー,居酒屋の店員,56,『いらーん！言うてんねん。取り皿、取り皿て何回言うねんコラ』
フットボールアワー,居酒屋の店員,57,『取り皿、』
フットボールアワー,居酒屋の店員,58,『いらーん！言うてんねん』
フットボールアワー,居酒屋の店員,59,『取り皿ですよ！？』
フットボールアワー,居酒屋の店員,60,『いらねーって！』
フットボールアワー,居酒屋の店員,61,『取り皿、ラストオーダー締め切られますけど』
フットボールアワー,居酒屋の店員,62,『なんでやねんお前。なんで取り皿にラストオーダーあんねん』
フットボールアワー,居酒屋の店員,63,『季節限定、取り皿いかがでしょう。今、冬の取り皿フェアやってますね』
フットボールアワー,居酒屋の店員,64,『ほんなら10枚ぐらい持って来いやアホ』
フットボールアワー,居酒屋の店員,65,『お時間50分少々かかりますね』
フットボールアワー,居酒屋の店員,66,『なんでや』
フットボールアワー,居酒屋の店員,67,『オーブンで焼いてますんで』
フットボールアワー,居酒屋の店員,68,『なんで取り皿オーブンで焼く必要があんねんボケ』
フットボールアワー,居酒屋の店員,69,『他、いかが致しましょう、他の注文ー』
フットボールアワー,居酒屋の店員,70,『ほな何かオススメないの、オススメ』
フットボールアワー,居酒屋の店員,71,『えービックリメンチカツいかがでしょう』
フットボールアワー,居酒屋の店員,72,『ビックリメンチカツ。お、それどんなんやの』
フットボールアワー,居酒屋の店員,73,『野菜炒めでーす』
フットボールアワー,居酒屋の店員,74,『えー！？ビックリメンチカツ頼んだら、野菜炒め出てくんの』
フットボールアワー,居酒屋の店員,75,『それそれそれー』
フットボールアワー,居酒屋の店員,76,『ものすごいビックリするやないか』
フットボールアワー,居酒屋の店員,77,『もうビックリー』
フットボールアワー,居酒屋の店員,78,『やかましいわアホ。お前、なにがビックリやねん』
フットボールアワー,居酒屋の店員,79,『それでは紙皿の方どうぞー』
フットボールアワー,居酒屋の店員,80,『バーベキューやないか、もうええわ』
フットボールアワー,ヒーロー戦隊,0,『どうも、フットボールアワーです。よろしくお願いしますね。まあこうやって漫才やってますけども頑張っていかなあかんなあ言うてますね』
フットボールアワー,ヒーロー戦隊,1,『そうそうそう。あのー小ちゃい頃から憧れてる番組がありましてね』
フットボールアワー,ヒーロー戦隊,2,『おー番組？』
フットボールアワー,ヒーロー戦隊,3,『あのーヒーロー戦隊とかね』
フットボールアワー,ヒーロー戦隊,4,『おーありましたね。昔、ゴレンジャーとかね』
フットボールアワー,ヒーロー戦隊,5,『そう。ああ言うの主役で出てみたいなー思って』
フットボールアワー,ヒーロー戦隊,6,『男の子憧れますけど』
フットボールアワー,ヒーロー戦隊,7,『2人でフットボールアワー戦隊、主役ですよ』
フットボールアワー,ヒーロー戦隊,8,『あ、岩尾と後藤2人で？お、良いじゃない』
フットボールアワー,ヒーロー戦隊,9,『ああ言うの主題歌がバシッと決まったらカッコいい』
フットボールアワー,ヒーロー戦隊,10,『あ、主題歌重要ですからね』
フットボールアワー,ヒーロー戦隊,11,『パパーン！バババン、バン、バン、バン、バン、バン、
フットボールアワー,ヒーロー戦隊,12,『もっと聞いてみよう。何でもかんでもツッコンで良いもんでも、』
フットボールアワー,ヒーロー戦隊,13,『デケデ、デデデデ、
フットボールアワー,ヒーロー戦隊,14,『そろそろ言うな。誰がそろそろやねんアホ』
フットボールアワー,ヒーロー戦隊,15,『序盤で疲れるわ』
フットボールアワー,ヒーロー戦隊,16,『言うてもうたアカンやないかアホ。すぐ歌詞いきなさいもう』
フットボールアワー,ヒーロー戦隊,17,『バ、バ、バーン、
フットボールアワー,ヒーロー戦隊,18,『ちょちょちょ待て待て待て待て、なんか言うたな今。なんやその「確かにそうかもしれん」言うの？』
フットボールアワー,ヒーロー戦隊,19,『セリフや。セリフで始まんねん』
フットボールアワー,ヒーロー戦隊,20,『誰のセリフやねん』
フットボールアワー,ヒーロー戦隊,21,『主役のセリフやんか。俺は正義を信じてずっと正義のために戦ってきたけれども、相手をやっつける、相手を叩きのめすって本当に正義なのかと言われたら、確かにそうかもしれん』
フットボールアワー,ヒーロー戦隊,22,『ちゃんとあんのかい』
フットボールアワー,ヒーロー戦隊,23,『ちゃんと意味あんねん』
フットボールアワー,ヒーロー戦隊,24,『ものすごいちゃんとあるやないかオイ。いや、だからすぐ歌詞いったらええねん。「確かにそうかもしれん」いらん』
フットボールアワー,ヒーロー戦隊,25,『ババーン、ゆけゆけ、戦えーフットボールアワー戦隊ー。地球の平和を二人が守るー。岩尾レンジャー「とう！」
フットボールアワー,ヒーロー戦隊,26,『なんでやねん！なんで俺、店長やねん』
フットボールアワー,ヒーロー戦隊,27,『シフトは任せろー』
フットボールアワー,ヒーロー戦隊,28,『おかしいやろ。なんで戦いにいかなアカンのにシフト組まなアカンねん』
フットボールアワー,ヒーロー戦隊,29,『岩尾は太陽エネルギー、後藤は卵アレルギー』
フットボールアワー,ヒーロー戦隊,30,『体弱い！ものすごい体弱いやないか』
フットボールアワー,ヒーロー戦隊,31,『走れ！岩尾レンジャー、ロングヘアーがなびくー』
フットボールアワー,ヒーロー戦隊,32,『ないやないか。むしろハゲとるやないか』
フットボールアワー,ヒーロー戦隊,33,『走れ！後藤レンジャー、』
フットボールアワー,ヒーロー戦隊,34,『俺やな』
フットボールアワー,ヒーロー戦隊,35,『ウエストポーチが揺れるー』
フットボールアワー,ヒーロー戦隊,36,『何つけてんねん！戦いにくいやろ。ここ「ガッサガッサ」なって』
フットボールアワー,ヒーロー戦隊,37,『今だー後藤、敵に突進ー。紙袋とボストンバックは一旦置いてー』
フットボールアワー,ヒーロー戦隊,38,『荷物多い！紙袋、ボストンバック、ウエストポーチ荷物多いやろ』
フットボールアワー,ヒーロー戦隊,39,『一旦フロントに預けてー』
フットボールアワー,ヒーロー戦隊,40,『どこのホテル寄ってんねん』
フットボールアワー,ヒーロー戦隊,41,『まずはチェックイン。ルームキーゲット。エレベーターオン。ドアオープン。ペイチャンネルオン』
フットボールアワー,ヒーロー戦隊,42,『なんでやねん。なんで戦いに来てるのに有料チャンネル見んねんお前』
フットボールアワー,ヒーロー戦隊,43,『デリバリーヘルス、カモン』
フットボールアワー,ヒーロー戦隊,44,『やめーアホ。なんでそんなん呼ぶねん』
フットボールアワー,ヒーロー戦隊,45,『三ツ矢サイダーアウト。バヤリースアウト』
フットボールアワー,ヒーロー戦隊,46,『高い高い、高いぞ』
フットボールアワー,ヒーロー戦隊,47,『デリバリーヘルス、チェンジ』
フットボールアワー,ヒーロー戦隊,48,『やめろ言うてんねん』
フットボールアワー,ヒーロー戦隊,49,『断固チェンジ』
フットボールアワー,ヒーロー戦隊,50,『「断固チェンジ」言うな。お前がチェンジすな、だいたい。バカかお前、偉そうに言うてる場合か』
フットボールアワー,ヒーロー戦隊,51,『くらーえ、正義の必殺技さー、パーンチ、』
フットボールアワー,ヒーロー戦隊,52,『パーンチ』
フットボールアワー,ヒーロー戦隊,53,『キーック、』
フットボールアワー,ヒーロー戦隊,54,『キーック』
フットボールアワー,ヒーロー戦隊,55,『会釈』
フットボールアワー,ヒーロー戦隊,56,『なんでや。敵に「ペコッ」と会釈してどないすんねん』
フットボールアワー,ヒーロー戦隊,57,『西日』
フットボールアワー,ヒーロー戦隊,58,『どんな攻撃やねん。むしろお前もダメージあるやろ』
フットボールアワー,ヒーロー戦隊,59,『挙動不審』
フットボールアワー,ヒーロー戦隊,60,『いや、だからやな。ちょと待て、ちょと待て。気持ち悪いからちょっと待て。お前がやったらホンマもんに見えんねんアホ』
フットボールアワー,ヒーロー戦隊,61,『確かにそうかもしれん』
フットボールアワー,ヒーロー戦隊,62,『いや、そこで入んのかい。もうええわ』
フットボールアワー,結婚披露宴,0,『はい、どうもーと言うわけでね。改めましてフットボールアワーです。よろしくお願いしますと言うわけでね。えー僕最近思うことがありましてね』
フットボールアワー,結婚披露宴,1,『何ですか？』
フットボールアワー,結婚披露宴,2,『あのー、最近ね、あの結婚したいなと思てね』
フットボールアワー,結婚披露宴,3,『あーそう』
フットボールアワー,結婚披露宴,4,『えーもう早く結婚してね、あのー盛大に披露宴を挙げたいなと思てね』
フットボールアワー,結婚披露宴,5,『あーいいね』
フットボールアワー,結婚披露宴,6,『ええ』
フットボールアワー,結婚披露宴,7,『じゃあ、君が披露宴する時は、』
フットボールアワー,結婚披露宴,8,『おお』
フットボールアワー,結婚披露宴,9,『僕がその披露宴、司会やったげよう』
フットボールアワー,結婚披露宴,10,『できるかお前？いや、披露宴の司会ってものすごい難しいねんで』
フットボールアワー,結婚披露宴,11,『やったろう』
フットボールアワー,結婚披露宴,12,『ほんまかお前、できる？』
フットボールアワー,結婚披露宴,13,『やったろう』
フットボールアワー,結婚披露宴,14,『ほんまかい？』
フットボールアワー,結婚披露宴,15,『文金高島田つけてやったろう』
フットボールアワー,結婚披露宴,16,『いや、ほんまにつけたあかんねんお前』
フットボールアワー,結婚披露宴,17,『ほな取ろう』
フットボールアワー,結婚披露宴,18,『いや、取れよ。ほんまにつけたらややこしなるから』
フットボールアワー,結婚披露宴,19,『任しといて』
フットボールアワー,結婚披露宴,20,『ほなここが俺の、あの、結婚披露宴の会場や思て』
フットボールアワー,結婚披露宴,21,『はい』
フットボールアワー,結婚披露宴,22,『ほな、ちょっとちょっと司会やってみてくれ、頼むで』
フットボールアワー,結婚披露宴,23,『今からー後藤くんとータエ子さんのー結婚式をー、』
フットボールアワー,結婚披露宴,24,『いや、待て待て待て待て、お前。学級会みたいなっとるやないか。ちゃう。学級委員長決めてるんちゃうで』
フットボールアワー,結婚披露宴,25,『ああ』
フットボールアワー,結婚披露宴,26,『なあ、披露宴、分かる？』
フットボールアワー,結婚披露宴,27,『厳かに』
フットボールアワー,結婚披露宴,28,『厳かに』
フットボールアワー,結婚披露宴,29,『えーそれでは、いよいよ新郎新婦入場でございます。パパパパーン、パカパパーンパー、さあ新郎新婦、従業員入口より出て参りました』
フットボールアワー,結婚披露宴,30,『どっから出てんねん』
フットボールアワー,結婚披露宴,31,『搬入トラックに乗っての入場でございます』
フットボールアワー,結婚披露宴,32,『なんでやねん！なんで荷台に乗ってこなあかんねん』
フットボールアワー,結婚披露宴,33,『ペーペーペー、ケッコンします、ペーペーペー』
フットボールアワー,結婚披露宴,34,『バックしますや！ちょっと待てお前、なんやねんこれお前』
フットボールアワー,結婚披露宴,35,『それではここで新郎、後藤輝基のこれまでの経歴を簡単にご紹介します』
フットボールアワー,結婚披露宴,36,『あっ僕の生い立ちをね、頼むで』
フットボールアワー,結婚披露宴,37,『そこそこの28年。。続きまして』
フットボールアワー,結婚披露宴,38,『短ーい。ちょっと待てお前、新婦やあるかお前。いや短すぎるやろお前それは』
フットボールアワー,結婚披露宴,39,『時間がございませんので新婦の方に』
フットボールアワー,結婚披露宴,40,『いや短かいなそれ』
フットボールアワー,結婚披露宴,41,『えーそれでは新婦のタエ子さん、』
フットボールアワー,結婚披露宴,42,『おー』
フットボールアワー,結婚披露宴,43,『タエ子さんの経歴を巻舌でご紹介致します』
フットボールアワー,結婚披露宴,44,『なんでやねんそれ』
フットボールアワー,結婚披露宴,45,『大阪市立平野小学校、』
フットボールアワー,結婚披露宴,46,『いや、ちょっと待て待て待てお前』
フットボールアワー,結婚披露宴,47,『クラスリレーでハッスル、』
フットボールアワー,結婚披露宴,48,『なんやねん。関係ないやろ今』
フットボールアワー,結婚披露宴,49,『ラルフローレンを着こなす』
フットボールアワー,結婚披露宴,50,『いや、ちょっと待てお前。お前ただラ行言いたいだけやろ』
フットボールアワー,結婚披露宴,51,『はい〜』
フットボールアワー,結婚披露宴,52,『「はい〜」ってなんやねん。いやちゃんと紹介してよ。どこどこで育ってとか』
フットボールアワー,結婚披露宴,53,『えー、タエ子さんはですね。青森県立青森小学校、青森県立青森中学校、青森県立青森商業高校卒業後は、青森鉄鋼に就職され、そのまま2人はゴールイン』
フットボールアワー,結婚披露宴,54,『どこで知り合ってん。俺、青森行ったことないで』
フットボールアワー,結婚披露宴,55,『なんと今日が初対面でございます』
フットボールアワー,結婚披露宴,56,『なんでやねん、お前。どんな披露宴やねんこれお前』
フットボールアワー,結婚披露宴,57,『どうですか、タエ子さんの第一印象は？』
フットボールアワー,結婚披露宴,58,『いや、どうですか言われてもそんなんちゃうねんお前』
フットボールアワー,結婚披露宴,59,『チェンジしますか？』
フットボールアワー,結婚披露宴,60,『いや、ちょっと待てお前』
フットボールアワー,結婚披露宴,61,『チェンジは2回までになっております』
フットボールアワー,結婚披露宴,62,『いや待て、変わりすぎやろ』
フットボールアワー,結婚披露宴,63,『交通費別途、頂きます』
フットボールアワー,結婚披露宴,64,『いや、ちょっと待て。詳しいなお前は。違うわ。そんなんええねんどうでも』
フットボールアワー,結婚披露宴,65,『それでは、ここで新郎新婦一旦、お裾直しのため退場です』
フットボールアワー,結婚披露宴,66,『お色直しや。お前、』
フットボールアワー,結婚披露宴,67,『あああ』
フットボールアワー,結婚披露宴,68,『なんで今さら裾の長さ直さなあかんねんお前』
フットボールアワー,結婚披露宴,69,『まち針、入刀ー』
フットボールアワー,結婚披露宴,70,『変わりすぎや。まち針入刀ってなんやねんお前』
フットボールアワー,結婚披露宴,71,『20分程かかりますので』
フットボールアワー,結婚披露宴,72,『裾直すのにかい？』
フットボールアワー,結婚披露宴,73,『こちら4番の番号札、』
フットボールアワー,結婚披露宴,74,『いや、ちょっと待て。なんで前に3人待ってんねん』
フットボールアワー,結婚披露宴,75,『ベルトとか見つつ』
フットボールアワー,結婚披露宴,76,『いや待て、おかしいやろがい。ちゃんと進めて』
フットボールアワー,結婚披露宴,77,『それではここで新郎新婦、気になるお二人の馴れ初めについてご紹介致しましょう』
フットボールアワー,結婚披露宴,78,『そうそうそう。そういう話』
フットボールアワー,結婚披露宴,79,『お二人が出会ったのは、今から2年前のことでございました』
フットボールアワー,結婚披露宴,80,『2年前ね』
フットボールアワー,結婚披露宴,81,『「やだー、やめてよ離してよー」「いいじゃねーかネーちゃん、ちょっとぐらい付き合えや」』
フットボールアワー,結婚披露宴,82,『なにしてんねんお前』
フットボールアワー,結婚披露宴,83,『「やだ、やめて離してよー」』
フットボールアワー,結婚披露宴,84,『女の子が男に襲われてる』
フットボールアワー,結婚披露宴,85,『「つべこべ言わずにちょっとぐらい付き合えや」』
フットボールアワー,結婚披露宴,86,『ごっつ怖い』
フットボールアワー,結婚披露宴,87,『「やだ、誰か。誰か助けてー」』
フットボールアワー,結婚披露宴,88,『女の子が助け呼んだ』
フットボールアワー,結婚披露宴,89,『そこになんと新郎が現れたのでございます』
フットボールアワー,結婚披露宴,90,『俺が助けにきた』
フットボールアワー,結婚披露宴,91,『「待ちたまえ、彼女は嫌がってるじゃないか」』
フットボールアワー,結婚披露宴,92,『ものすごいかっこええな、おい』
フットボールアワー,結婚披露宴,93,『なに？貴様このタエ子に逆らおうってーのか』
フットボールアワー,結婚披露宴,94,『そっちがタエ子かい。待て、おっさんやないかい。なんで、ちょっ待てお前、なんでワンカップ飲んでんねん。蓋をするなよ。なんで蓋、ちゃう、おっさんはええねん』
フットボールアワー,結婚披露宴,95,『新郎新婦退場ー』
フットボールアワー,結婚披露宴,96,『なにが気に入らんねんお前』
フットボールアワー,結婚披露宴,97,『新郎新婦逆上ー』
フットボールアワー,結婚披露宴,98,『怒るわそら』
フットボールアワー,結婚披露宴,99,『司会者発情ー』
フットボールアワー,結婚披露宴,100,『なんでやねんお前、ちょっと待て。気持ち悪い、気持ち悪い。どこを握ってんねんお前は』
フットボールアワー,結婚披露宴,101,『皆さんもっと強く言ってください』
フットボールアワー,結婚披露宴,102,『いや、ちょっと待てお前』
フットボールアワー,結婚披露宴,103,『強い言葉で』
フットボールアワー,結婚披露宴,104,『人の披露宴でMっ気出すなよ』
フットボールアワー,結婚披露宴,105,『申し訳ございません』
フットボールアワー,結婚披露宴,106,『「申し訳ございません」やあれへんがな』
フットボールアワー,結婚披露宴,107,『マリッジブルーでして』
フットボールアワー,結婚披露宴,108,『なんでお前がなんねん。おかしいやろがいお前』
フットボールアワー,結婚披露宴,109,『はい』
フットボールアワー,結婚披露宴,110,『いやちゃう。披露宴やから感動するシーン作ってくれ』
フットボールアワー,結婚披露宴,111,『それではここで新郎新婦が夫婦揃って初めての共同作業を行います』
フットボールアワー,結婚披露宴,112,『ケーキ入刀や』
フットボールアワー,結婚披露宴,113,『えー皆様、お手元のシーチキンを食べるのをやめて、』
フットボールアワー,結婚披露宴,114,『何食わしてんねんお前』
フットボールアワー,結婚披露宴,115,『お待ち下さいませ』
フットボールアワー,結婚披露宴,116,『シーチキン食わしてたんかい』
フットボールアワー,結婚披露宴,117,『それではいきましょう』
フットボールアワー,結婚披露宴,118,『はい』
フットボールアワー,結婚披露宴,119,『新郎新婦、ケーキ、購入』
フットボールアワー,結婚披露宴,120,『買いに行くんかい。もうええわ』
フットボールアワー,SMタクシー,0,『どうも、改めましてフットボールアワーです。よろしくお願いします本当にね。2本目も頑張っていかんとダメですよ』
フットボールアワー,SMタクシー,1,『ねえ。あの僕ねーあの結婚記者会見なんかやってみたいなあと思って。「おめでとうございます、後藤さん」』
フットボールアワー,SMタクシー,2,『1本目にやったやないかソレ』
フットボールアワー,SMタクシー,3,『カシャカシャ、』
フットボールアワー,SMタクシー,4,『絶対ウケるかアホ。あかんよそんなん。おい、ホンマにやってみたいこと言わんと』
フットボールアワー,SMタクシー,5,『別にホンマにやってみたいことあってね』
フットボールアワー,SMタクシー,6,『何やねん？』
フットボールアワー,SMタクシー,7,『あのーちょっとタクシーの運転手さんね』
フットボールアワー,SMタクシー,8,『え？！』
フットボールアワー,SMタクシー,9,『ふん。儲かるんちゃうかなと思って』
フットボールアワー,SMタクシー,10,『タクシーの運転手さん、いや大変やで。タクシー業界とかね、競争とかサービス業界とか大変なんですよ』
フットボールアワー,SMタクシー,11,『いや、だからね。あのー個性的なタクシーでね』
フットボールアワー,SMタクシー,12,『ほ、どんなんや？』
フットボールアワー,SMタクシー,13,『SMタクシーて言う』
フットボールアワー,SMタクシー,14,『SMタクシー！？』
フットボールアワー,SMタクシー,15,『これ儲かると思うねんな』
フットボールアワー,SMタクシー,16,『なんやそれ？』
フットボールアワー,SMタクシー,17,『ちょっと乗って来てみ』
フットボールアワー,SMタクシー,18,『俺がかいな』
フットボールアワー,SMタクシー,19,『「ブーーン、キーッ」』
フットボールアワー,SMタクシー,20,『ヘイ、タクシー。「バンッ
フットボールアワー,SMタクシー,21,『そんなに東京駅に行きたいのかい？』
フットボールアワー,SMタクシー,22,『え？』
フットボールアワー,SMタクシー,23,『そんなに東京駅に行きたいのかい？』
フットボールアワー,SMタクシー,24,『いや、行きたいですよ』
フットボールアワー,SMタクシー,25,『東京駅に行きたいとお言い！』
フットボールアワー,SMタクシー,26,『言うてますやん！いや、僕さっきから言うてますやんか』
フットボールアワー,SMタクシー,27,『八王子に行ってやろうか』
フットボールアワー,SMタクシー,28,『アカンよ！ものすごい遠いがな』
フットボールアワー,SMタクシー,29,『八王子経由で東京駅に行ってやろうか』
フットボールアワー,SMタクシー,30,『ダメです！ものすごい遠回りですやんか。ちゃんと行って下さい、速く』
フットボールアワー,SMタクシー,31,『運転手さんとお呼び！』
フットボールアワー,SMタクシー,32,『何で！？何で今、運転手さん言わなアカンの』
フットボールアワー,SMタクシー,33,『シートベルトを締めるよ』
フットボールアワー,SMタクシー,34,『いや、そこは締めとけよ。運転手さんやったら』
フットボールアワー,SMタクシー,35,『あ〜〜
フットボールアワー,SMタクシー,36,『気持ち悪いねん、気持ち悪いよおたく』
フットボールアワー,SMタクシー,37,『さあ行くよー。どうだい？アクセルを踏まれてる気分はどんな気分だい？』
フットボールアワー,SMタクシー,38,『いや、どうだい言われても』
フットボールアワー,SMタクシー,39,『もっと踏んでほしいかい？もっと思いっきり踏んでほしいかい？』
フットボールアワー,SMタクシー,40,『いやいや、普通でいいですよ』
フットボールアワー,SMタクシー,41,『じゃあ、時速2キロで行ってやろうか！』
フットボールアワー,SMタクシー,42,『アカーン！いつまで経っても着けへんがな』
フットボールアワー,SMタクシー,43,『じゃあ、どうしてほしいんだい？』
フットボールアワー,SMタクシー,44,『急いでるから強ーく踏んで下さい』
フットボールアワー,SMタクシー,45,『やらしい男だよ』
フットボールアワー,SMタクシー,46,『どこがやねん！』
フットボールアワー,SMタクシー,47,『やらしい男だよ！
フットボールアワー,SMタクシー,48,『なんで外に言うねん！外に言う必要ないやろがい』
フットボールアワー,SMタクシー,49,『やらしい男が乗ってるよ』
フットボールアワー,SMタクシー,50,『いや、なにを言うてんねん。訳が分からんわ』
フットボールアワー,SMタクシー,51,『見てごらん？』
フットボールアワー,SMタクシー,52,『なんですか』
フットボールアワー,SMタクシー,53,『そうこうしているうちに料金のメーターがどんどん上がってるよ』
フットボールアワー,SMタクシー,54,『いや、そらそうでしょ』
フットボールアワー,SMタクシー,55,『お前の心拍数とともにどんどん上がってるよ』
フットボールアワー,SMタクシー,56,『いや、上がってませんよ』
フットボールアワー,SMタクシー,57,『メーターを止めてやろうか！』
フットボールアワー,SMタクシー,58,『お前が損すんねん！お前が損するやろ、メーター止めたら』
