title,turn,speech
笑い飯【機関車トーマス】,117,西田『ダダッダダ、ダダッダダ、』
笑い飯【機関車トーマス】,118,哲夫『あ、ジョナサンやジョナサン』（言葉遊び）
笑い飯【機関車トーマス】,119,西田『おばあさんや。変われ』
笑い飯【機関車トーマス】,120,哲夫『ババッババン、ババッババン、』
笑い飯【機関車トーマス】,121,西田『あ、おばあさん。僕立っときます』
笑い飯【機関車トーマス】,122,哲夫『ババッババン、ババッ』
笑い飯【機関車トーマス】,123,西田『（立って吊り革を掴む）』（動きボケ）
笑い飯【機関車トーマス】,124,哲夫『吊り革の位置が高いわ。もうちょっと低いねん変われ』
笑い飯【機関車トーマス】,125,西田『ダダッダダ、ダダッダダ、』
笑い飯【機関車トーマス】,126,哲夫『あ、すいませんコントするんで皆さん隣の車両移って下さーい』（かぶせフリ）
笑い飯【機関車トーマス】,127,西田『それどういうことやねん？ダダッダダ、ダダッダダ、』
笑い飯【機関車トーマス】,128,哲夫『あ、おばあさん。ここ座って下さい』（かぶせ）
笑い飯【機関車トーマス】,129,西田『見たわ！』
笑い飯【機関車トーマス】,130,哲夫『おばあさんや。ここ座って下さい』（かぶせ）
笑い飯【機関車トーマス】,131,西田『見たわ！』
笑い飯【機関車トーマス】,132,哲夫『おばあさんや。ここ座って下さい、僕立っとくんで。パーン、パーン、』（かぶせ）
笑い飯【機関車トーマス】,133,西田『見た、』
笑い飯【機関車トーマス】,134,哲夫『パーン、』（かぶせ）
笑い飯【機関車トーマス】,135,西田『見た、』
笑い飯【機関車トーマス】,136,哲夫『パーン』（かぶせ）
笑い飯【機関車トーマス】,137,西田『みな見たわー。見てへんのせえ』
笑い飯【機関車トーマス】,138,哲夫『ババッババン、ババッババン、』
笑い飯【機関車トーマス】,139,西田『あ、おばあさんや（手を双眼鏡のようにして）』（かぶせ）
笑い飯【機関車トーマス】,140,哲夫『それ見たぞー』
笑い飯【機関車トーマス】,141,西田『ここ座って下さい（座席を譲って立つ）。あそこの席空いたある』（かぶせ）
笑い飯【機関車トーマス】,142,哲夫『吊り革伸びるやつもみたどー。ババッババン、ババッババン、』
笑い飯【機関車トーマス】,143,西田『（吊り革を切って持って行く）』（かぶせ）（過剰ボケ）
笑い飯【機関車トーマス】,144,哲夫『切ってまで持って行くなー。どんな吊り革欲しいねん、変われ』
笑い飯【機関車トーマス】,145,西田『ダダッダダ、ダダッダダ、』
笑い飯【機関車トーマス】,146,哲夫『代わりませんよー』（スカシボケ）
笑い飯【機関車トーマス】,147,西田『ダダッ、代われー！変われ』
笑い飯【機関車トーマス】,148,哲夫『ババッババン、ババッババン、』
笑い飯【機関車トーマス】,149,西田『あ、おばあさんや。僕立っときます。（地面に右手を着く）』（動きボケ）
笑い飯【機関車トーマス】,150,哲夫『 斜めの電車すなー！それなんやねん、変われお前』
笑い飯【機関車トーマス】,151,西田『ダダッダダ、ダダッダダ、ダダッダダ、ダダッダダッダダッ、、ダッダダ、』（リアルボケ）
笑い飯【機関車トーマス】,152,哲夫『下手くそー！さっき上手かったやないかい』
笑い飯【機関車トーマス】,153,西田『おう、ごめん』
笑い飯【機関車トーマス】,154,哲夫『変われアホ』
笑い飯【機関車トーマス】,155,哲夫『ダダッダダ、ダダッダダ、ダダッダダ、ダダッダダ、おばあさん』
笑い飯【機関車トーマス】,156,西田『あ、おばあさんや。ここ座って下さい』
笑い飯【機関車トーマス】,157,哲夫『おばあさん、ここ座って下さい。ダダッダダ、』
笑い飯【機関車トーマス】,158,西田『僕立っときます』
笑い飯【機関車トーマス】,159,哲夫『ダダッダダ、ダダッダダ、』
笑い飯【機関車トーマス】,160,西田『僕次の駅で降りるんで大丈夫ですよ』
笑い飯【機関車トーマス】,161,哲夫『僕次ですよ、大丈夫ですよ、大丈夫ですよ、ダダッダダ、』
笑い飯【機関車トーマス】,162,西田『大丈夫ですよ』
笑い飯【機関車トーマス】,163,哲夫『大丈夫ですよ。ダダッダダ、機関車トーマス、機関車トーマス、面白かったな。機関車トーマス、機関車トーマス、機関車トーマス、機関車トーマス、トーマス面白かったな。機関車トーマス』（暴走ボケフリ）
笑い飯【機関車トーマス】,164,西田『お前何喋ってんねん？』
笑い飯【機関車トーマス】,165,哲夫『さっきの機関車トーマスのネタ面白かったな言うて』（暴走ボケ）
笑い飯【機関車トーマス】,166,西田『自分で言うんかい、もうええわ』
笑い飯【機関車トーマス】,167,哲夫『どうも、ありがとうございました』
笑い飯【奈良県立歴史民俗博物館】,0,
笑い飯【奈良県立歴史民俗博物館】,1,
笑い飯【奈良県立歴史民俗博物館】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
笑い飯【奈良県立歴史民俗博物館】,3,【関連】ボケの種類 18種
笑い飯【奈良県立歴史民俗博物館】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
笑い飯【奈良県立歴史民俗博物館】,5,
笑い飯【奈良県立歴史民俗博物館】,6,西田『はいどうもー笑い飯です』
笑い飯【奈良県立歴史民俗博物館】,7,哲夫『お願いしますー』
笑い飯【奈良県立歴史民俗博物館】,8,西田『お願いしますー』
笑い飯【奈良県立歴史民俗博物館】,9,哲夫『僕らねー、あの奈良県から来てましてね』
笑い飯【奈良県立歴史民俗博物館】,10,西田『うんうん』
笑い飯【奈良県立歴史民俗博物館】,11,哲夫『えー小学校も奈良県にいてたんですね』
笑い飯【奈良県立歴史民俗博物館】,12,西田『うん』
笑い飯【奈良県立歴史民俗博物館】,13,哲夫『で遠足は県内行くこと多くて』
笑い飯【奈良県立歴史民俗博物館】,14,西田『うん』
笑い飯【奈良県立歴史民俗博物館】,15,哲夫『僕行って覚えてんのが奈良県立歴史民俗博物館言うとこやね』
笑い飯【奈良県立歴史民俗博物館】,16,西田『え、まじでか？』
笑い飯【奈良県立歴史民俗博物館】,17,哲夫『あぁ』
笑い飯【奈良県立歴史民俗博物館】,18,西田『俺も奈良県立歴史、民俗なんとか博物館行ったぞ』
笑い飯【奈良県立歴史民俗博物館】,19,哲夫『え？覚えてる？』
笑い飯【奈良県立歴史民俗博物館】,20,西田『覚えてるがな』
笑い飯【奈良県立歴史民俗博物館】,21,哲夫『お前あこにな、人間の等身大の人形あって動いてあってやな』
笑い飯【奈良県立歴史民俗博物館】,22,西田『おう』
笑い飯【奈良県立歴史民俗博物館】,23,哲夫『で上からなんかその解説の音流れてあんねやな』
笑い飯【奈良県立歴史民俗博物館】,24,西田『はいはいはい』
笑い飯【奈良県立歴史民俗博物館】,25,哲夫『ちょっとやってみよか』
笑い飯【奈良県立歴史民俗博物館】,26,
笑い飯【奈良県立歴史民俗博物館】,27,西田『（片膝を着いて左手を上下に動かし口に運ぶ）パーパーパーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,28,哲夫『奈良時代の人々の暮らし』
笑い飯【奈良県立歴史民俗博物館】,29,西田『パーパパーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,30,哲夫『この時代の人々は主に野菜や魚を食べ』
笑い飯【奈良県立歴史民俗博物館】,31,西田『パー、』
笑い飯【奈良県立歴史民俗博物館】,32,哲夫『今のように肉を口にすることはありませんでした』
笑い飯【奈良県立歴史民俗博物館】,33,西田『パーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,34,哲夫『食後はプリン、ヨーグルト、イチゴにシロップのようなものがかかった物を飲食し、やはり食後の一服はかかせないもの、』（リアルボケフリ）
笑い飯【奈良県立歴史民俗博物館】,35,西田『ちょっとちょっとちょっと、途中からだいぶおかしいやないかお前』
笑い飯【奈良県立歴史民俗博物館】,36,哲夫『なんでやねん？』
笑い飯【奈良県立歴史民俗博物館】,37,西田『プリンとかヨーグルトとかよぉ』
笑い飯【奈良県立歴史民俗博物館】,38,哲夫『あーあと、イチゴにシロップのようなものがかかってる、』（リアルボケ）
笑い飯【奈良県立歴史民俗博物館】,39,西田『知らんけどよぉお前。なんでそんなOLが風呂上がりに食うもんばっかり食うねんお前。時代考えーよあほ』
笑い飯【奈良県立歴史民俗博物館】,40,哲夫『ちゃうかったこんなん？』
笑い飯【奈良県立歴史民俗博物館】,41,西田『ちゃうがなお前』
笑い飯【奈良県立歴史民俗博物館】,42,哲夫『ほんま？』
笑い飯【奈良県立歴史民俗博物館】,43,西田『お前人形せえ』
笑い飯【奈良県立歴史民俗博物館】,44,哲夫『（左手を上下に動かし杵を突く）パーパーパーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,45,西田『奈良時代の人々の暮らし』
笑い飯【奈良県立歴史民俗博物館】,46,哲夫『パーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,47,西田『テレビもねえ、ラジオもねえ、車もそれほど走ってねえ』（裏切りボケ）
笑い飯【奈良県立歴史民俗博物館】,48,哲夫『どつき回したろかー。歌やないかい。ほんで歌のチョイスが古い』
笑い飯【奈良県立歴史民俗博物館】,49,西田『そうなんかい』
笑い飯【奈良県立歴史民俗博物館】,50,哲夫『そや、ちょ変われ』
笑い飯【奈良県立歴史民俗博物館】,51,西田『（片膝を着いて左手を上下に動かし口に運ぶ）パーパーパーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,52,哲夫『奈良時代の人々の暮らしのこの人形は、平成6年に製造され首の部分の、』（裏切りボケ）
笑い飯【奈良県立歴史民俗博物館】,53,西田『人形の解説ええわ。人形せえ」
笑い飯【奈良県立歴史民俗博物館】,54,哲夫『（左手を上下に動かし杵を突く）パーパーパーパーパー、』
笑い飯【奈良県立歴史民俗博物館】,55,西田『奈良時代の人々の暮らし。主な食生活、アワ「カーッ！」ヒエ「カーッ！」川魚「カーッ！」』（動きボケ）
笑い飯【奈良県立歴史民俗博物館】,56,哲夫『「カーカーカーカー」うるさいなお前。そんな「ドヤッ」て音ないねん』
笑い飯【奈良県立歴史民俗博物館】,57,西田『そうなんかい』
笑い飯【奈良県立歴史民俗博物館】,58,哲夫『変われ』
笑い飯【奈良県立歴史民俗博物館】,59,哲夫『奈良時代の人々の暮らし』
笑い飯【奈良県立歴史民俗博物館】,60,西田『（ジャッケットを正す）パーパーパーパーパー、』（動きボケ）
笑い飯【奈良県立歴史民俗博物館】,61,哲夫『この時代の、、こんな動きないわー！この洋服どうでっかー言うとるやないかお前。そんなん洋服の青山とかそんなんに置いてあんねん』
笑い飯【奈良県立歴史民俗博物館】,62,西田『そうなんかい』
笑い飯【奈良県立歴史民俗博物館】,63,哲夫『そうや』
笑い飯【奈良県立歴史民俗博物館】,64,西田『おう』
笑い飯【奈良県立歴史民俗博物館】,65,哲夫『ほんで、それから置いてるのが土器ね』
笑い飯【奈良県立歴史民俗博物館】,66,西田『土器も提示してあったな』
笑い飯【奈良県立歴史民俗博物館】,67,哲夫『そうやがなぁ。あんなんねお前、業者のおっさんがな一生懸命なんか、遺跡を発掘してはんねんお前』
笑い飯【奈良県立歴史民俗博物館】,68,西田『おうおうおう』
笑い飯【奈良県立歴史民俗博物館】,69,哲夫『せやで。ね、ちゃんとした土器なんてなかなか見つからへんからね』
笑い飯【奈良県立歴史民俗博物館】,70,西田『あ、そうやそうや』
笑い飯【奈良県立歴史民俗博物館】,71,哲夫『土器にお前、スコップが「カキーン」と当たった時はすごいもう嬉しいらしいがな』
笑い飯【奈良県立歴史民俗博物館】,72,西田『あ、そうなん』
笑い飯【奈良県立歴史民俗博物館】,73,哲夫『ちょっとやってみよ、俺掘るからや。お前その音やってや』
笑い飯【奈良県立歴史民俗博物館】,74,西田『その音』
笑い飯【奈良県立歴史民俗博物館】,75,哲夫『おう、やって』
笑い飯【奈良県立歴史民俗博物館】,76,西田『はいはいはい』
笑い飯【奈良県立歴史民俗博物館】,77,
笑い飯【奈良県立歴史民俗博物館】,78,哲夫『んまここ掘れ言いよんねんけどやなぁお前。こんなもん出んのかいなぁしゃあない。ま、掘らなしゃあないでほんまにー（スコップで掘る）』（タイミングボケフリ）
笑い飯【奈良県立歴史民俗博物館】,79,西田『「カキーン！」』（タイミングボケ）
笑い飯【奈良県立歴史民俗博物館】,80,哲夫『早速やな！ちゃう。もうちょっと遊ばして、』
笑い飯【奈良県立歴史民俗博物館】,81,西田『すぐ出るほうがええやないかお前』
笑い飯【奈良県立歴史民俗博物館】,82,哲夫『いや、そんなんちゃうねん』
笑い飯【奈良県立歴史民俗博物館】,83,西田『なんやと』
笑い飯【奈良県立歴史民俗博物館】,84,哲夫『なかなか出えへんねん』
笑い飯【奈良県立歴史民俗博物館】,85,西田『ほなお前、音せえや』
笑い飯【奈良県立歴史民俗博物館】,86,哲夫『俺やったるがな、おう』
笑い飯【奈良県立歴史民俗博物館】,87,西田『業者のおっさん、もうええわ。端折ろ（スコップで掘る））
笑い飯【奈良県立歴史民俗博物館】,88,哲夫『「ツチ、ザク、ザ、ザ、ザク、ザッ、」』（タイミングボケ）
笑い飯【奈良県立歴史民俗博物館】,89,西田『音合わせー！』
笑い飯【奈良県立歴史民俗博物館】,90,哲夫『「カキーン」』（タイミングボケ）
笑い飯【奈良県立歴史民俗博物館】,91,西田『「カキーン」って何やねん、今掘ってへんやないかアホ！お前せえ』
笑い飯【奈良県立歴史民俗博物館】,92,哲夫『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,93,西田『「ザク、ザク、ザクザクザク」』（言葉遊びフリ）
笑い飯【奈良県立歴史民俗博物館】,94,哲夫『一回多い、』
笑い飯【奈良県立歴史民俗博物館】,95,西田『「ザク、ザク、ザクザクザク」』（言葉遊びフリ）
笑い飯【奈良県立歴史民俗博物館】,96,哲夫『一回、一回多い』
笑い飯【奈良県立歴史民俗博物館】,97,西田『「カキーン」』（言葉遊び）
笑い飯【奈良県立歴史民俗博物館】,98,哲夫『野球の「カキーン」みたいになるやないかお前』
笑い飯【奈良県立歴史民俗博物館】,99,西田『パーパーパッパッパー』（言葉遊び）
笑い飯【奈良県立歴史民俗博物館】,100,哲夫『変われアホ』
笑い飯【奈良県立歴史民俗博物館】,101,西田『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,102,哲夫『「土、土、ツチーン」』（言葉遊び）
笑い飯【奈良県立歴史民俗博物館】,103,西田『「ツチーン」ってなんやねんお前』
笑い飯【奈良県立歴史民俗博物館】,104,哲夫『ええ土』（かぶせフリ）
笑い飯【奈良県立歴史民俗博物館】,105,西田『ええ土ってなんやねんお前、掘れ』
笑い飯【奈良県立歴史民俗博物館】,106,哲夫『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,107,西田『「ザク、ザク、カキーン」感激ーン』（言葉遊び）
笑い飯【奈良県立歴史民俗博物館】,108,哲夫『なんやそれお前、そんなんいらんねん変われ』
笑い飯【奈良県立歴史民俗博物館】,109,西田『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,110,哲夫『「ザク、ザク、カキーン」』（動くボケフリ）
笑い飯【奈良県立歴史民俗博物館】,111,西田『あ、肩外れた（左肩を押さえる）』（動くボケ）
笑い飯【奈良県立歴史民俗博物館】,112,哲夫『知らーん』
笑い飯【奈良県立歴史民俗博物館】,113,哲夫『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,114,西田『「ザク、ザク、カキーン」おお、なんか出た』
笑い飯【奈良県立歴史民俗博物館】,115,哲夫『ええ土です』（かぶせ）
笑い飯【奈良県立歴史民俗博物館】,116,西田『ええ土いらんねん』
笑い飯【奈良県立歴史民俗博物館】,117,西田『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,118,哲夫『「ザク、ザク、カキーン」』
笑い飯【奈良県立歴史民俗博物館】,119,西田『わぁ、しょうもない土器。しかしええ土』（かぶせ）
笑い飯【奈良県立歴史民俗博物館】,120,哲夫『ええ土言うたやないか、変われ』
笑い飯【奈良県立歴史民俗博物館】,121,哲夫『（スコップで掘る））
笑い飯【奈良県立歴史民俗博物館】,122,西田『「ザク、ザク、カキーン、カキーン、カキーン、カキーン、カキーン」（本気ボケ）、はよ出せーお前、ボロボロなるやろアホ』
笑い飯【奈良県立歴史民俗博物館】,123,西田『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,124,哲夫『「ザク、ザク、カキーン」』
笑い飯【奈良県立歴史民俗博物館】,125,西田『（土器をスコップに乗せて投げる）』（失礼ボケ）
笑い飯【奈良県立歴史民俗博物館】,126,哲夫『放り投げるな』
笑い飯【奈良県立歴史民俗博物館】,127,哲夫『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,128,西田『「ザク、ザク、カキーン」』
笑い飯【奈良県立歴史民俗博物館】,129,哲夫『おおーー！（両手で物を持ち上げる）』（スカシボケフリ）
笑い飯【奈良県立歴史民俗博物館】,130,西田『おおー！すごいの出た、なんやこれ』
笑い飯【奈良県立歴史民俗博物館】,131,哲夫『ええ土ーー！』（スカシボケ）（かぶせ）
笑い飯【奈良県立歴史民俗博物館】,132,西田『ええ土かい！変われあほ』
笑い飯【奈良県立歴史民俗博物館】,133,西田『（スコップで掘る）』
笑い飯【奈良県立歴史民俗博物館】,134,哲夫『「ザク、ザク、カキーン」』
笑い飯【奈良県立歴史民俗博物館】,135,西田『おおーー！（膝まづいて）』（スカシボケフリ）
笑い飯【奈良県立歴史民俗博物館】,136,哲夫『崇めすぎやー』
笑い飯【奈良県立歴史民俗博物館】,137,西田『ええ土ーー！』（スカシボケ）（かぶせ）
笑い飯【奈良県立歴史民俗博物館】,138,哲夫『ええ土なんかい！違うねんあほ』
笑い飯【奈良県立歴史民俗博物館】,139,西田『なんやねん』
笑い飯【奈良県立歴史民俗博物館】,140,
笑い飯【奈良県立歴史民俗博物館】,141,哲夫『まあまあそんなとこ見学行ったらな』
笑い飯【奈良県立歴史民俗博物館】,142,西田『ほうほう』
笑い飯【奈良県立歴史民俗博物館】,143,哲夫『次の日、授業で感想文発表せなあかんねん』
笑い飯【奈良県立歴史民俗博物館】,144,西田『なるほど』
笑い飯【奈良県立歴史民俗博物館】,145,哲夫『うん』
笑い飯【奈良県立歴史民俗博物館】,146,西田『はい先日、行った博物館感想ある人』
笑い飯【奈良県立歴史民俗博物館】,147,哲夫『はい（変に手を挙げる）』（動きボケ）
笑い飯【奈良県立歴史民俗博物館】,148,西田『はい、変な挙げ方のお前』
笑い飯【奈良県立歴史民俗博物館】,149,哲夫『はい。僕が1番良かったのは竪穴住居を見たとこです』
笑い飯【奈良県立歴史民俗博物館】,150,西田『うん』
笑い飯【奈良県立歴史民俗博物館】,151,哲夫『あこは今の家と違って、』
笑い飯【奈良県立歴史民俗博物館】,152,西田『うん』
笑い飯【奈良県立歴史民俗博物館】,153,哲夫『瓦があんまり付いていない、（左腕まで文章がはみ出す）』（過剰ボケ）
笑い飯【奈良県立歴史民俗博物館】,154,西田『お前どこ書いとんねん、そこ袖や。どこ書いとんねん、俺発表したるわアホ』
笑い飯【奈良県立歴史民俗博物館】,155,哲夫『おし、発表あるもん（者）』
笑い飯【奈良県立歴史民俗博物館】,156,西田『はいはい（手を挙げる）』
笑い飯【奈良県立歴史民俗博物館】,157,哲夫『はい、お前』
笑い飯【奈良県立歴史民俗博物館】,158,西田『えー先日の博物館の感想ですが、えー誰とは言いませんが、A君とB君が触ってはいけない』（言葉遊びフリ）
笑い飯【奈良県立歴史民俗博物館】,159,哲夫『やらしいな」
笑い飯【奈良県立歴史民俗博物館】,160,西田『J文式土器を』（言葉遊び）
笑い飯【奈良県立歴史民俗博物館】,161,哲夫『縄文式土器やー！そこまでイニシャルトークせんでええねんアホ』
笑い飯【奈良県立歴史民俗博物館】,162,西田『はい、発表あるもん（者）』
笑い飯【奈良県立歴史民俗博物館】,163,哲夫『はい（肘を挙げる）』（動きボケ）
笑い飯【奈良県立歴史民俗博物館】,164,西田『はい、貴様』
笑い飯【奈良県立歴史民俗博物館】,165,哲夫『（お尻を突き出して立つ）』（動きボケ）
笑い飯【奈良県立歴史民俗博物館】,166,西田『ちゃんと立てー！』
笑い飯【奈良県立歴史民俗博物館】,167,哲夫『はい、発表ある者ー』
笑い飯【奈良県立歴史民俗博物館】,168,西田『はい（手を挙げる）』
笑い飯【奈良県立歴史民俗博物館】,169,哲夫『はい、君』
笑い飯【奈良県立歴史民俗博物館】,170,西田『え、当時の暮らしは今と違い大変、（少しづつ全身しながら読む）』（動きボケ）
笑い飯【奈良県立歴史民俗博物館】,171,哲夫『寄ってこんでええねーん』
笑い飯【奈良県立歴史民俗博物館】,172,西田『はい、誰か発表ある者』
笑い飯【奈良県立歴史民俗博物館】,173,哲夫『はいはいはいはい（何回も手を挙げる）』
笑い飯【奈良県立歴史民俗博物館】,174,西田『はい、貴様』
笑い飯【奈良県立歴史民俗博物館】,175,哲夫『えっとー、土器にええ土がいっぱい付いていました』（かぶせ）
笑い飯【奈良県立歴史民俗博物館】,176,西田『ええ土いらんねん。変われ』
笑い飯【奈良県立歴史民俗博物館】,177,哲夫『はい、ある者ー』
笑い飯【奈良県立歴史民俗博物館】,178,西田『（手を上下に動かす）』（動きボケフリ）
笑い飯【奈良県立歴史民俗博物館】,179,哲夫『はい（指差す）』
笑い飯【奈良県立歴史民俗博物館】,180,西田『パーパーパー』（動きボケ）（かぶせ）
笑い飯【奈良県立歴史民俗博物館】,181,哲夫『さっきの人形やないかー！もうええわ』
夢路いとし喜味こいし【わたしの好物】,0,
夢路いとし喜味こいし【わたしの好物】,1,
夢路いとし喜味こいし【わたしの好物】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
夢路いとし喜味こいし【わたしの好物】,3,【関連】お笑い ボケの種類 18種
夢路いとし喜味こいし【わたしの好物】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
夢路いとし喜味こいし【わたしの好物】,5,
夢路いとし喜味こいし【わたしの好物】,6,こいし『正月と言うたら食べるもんがだいたい決まっとるからな』
夢路いとし喜味こいし【わたしの好物】,7,いとし『決まってるわ。あの、おしめ、おしめやないわ。お煮しめや』
夢路いとし喜味こいし【わたしの好物】,8,こいし『お煮しめや』
夢路いとし喜味こいし【わたしの好物】,9,いとし『お煮しめと、それから餅』
夢路いとし喜味こいし【わたしの好物】,10,こいし『それから数の子な』
夢路いとし喜味こいし【わたしの好物】,11,いとし『雑煮』
夢路いとし喜味こいし【わたしの好物】,12,こいし『そうそうそう』
夢路いとし喜味こいし【わたしの好物】,13,いとし『せやけど、なんぼそら正月のもんや言うても あんなもん毎日、毎日食べてられへんで』
夢路いとし喜味こいし【わたしの好物】,14,こいし『そら飽きるわね』
夢路いとし喜味こいし【わたしの好物】,15,いとし『飽きてきますよ』
夢路いとし喜味こいし【わたしの好物】,16,こいし『だから私はあんま正月のもんは食わない』
夢路いとし喜味こいし【わたしの好物】,17,いとし『正月のもん食わん？』
夢路いとし喜味こいし【わたしの好物】,18,こいし『食わん食わん。いや自分の好きなもんだけ食うてる』
夢路いとし喜味こいし【わたしの好物】,19,いとし『好きなもん？』
夢路いとし喜味こいし【わたしの好物】,20,こいし『もう好きなもんだけやったらもうなんぼでも食うから』
夢路いとし喜味こいし【わたしの好物】,21,いとし『なんぼ自分の好きなもんでも1年中そら食べてられへん』
夢路いとし喜味こいし【わたしの好物】,22,こいし『そんなこと言うな。好きなもんやったら1年中食べてても飽きひんねんで』
夢路いとし喜味こいし【わたしの好物】,23,いとし『君は飽きひんの？』
夢路いとし喜味こいし【わたしの好物】,24,こいし『飽きません私は』
夢路いとし喜味こいし【わたしの好物】,25,いとし『好きなもん？』
夢路いとし喜味こいし【わたしの好物】,26,こいし『あるから』
夢路いとし喜味こいし【わたしの好物】,27,いとし『食べてんの？』
夢路いとし喜味こいし【わたしの好物】,28,こいし『食べとる』
夢路いとし喜味こいし【わたしの好物】,29,
夢路いとし喜味こいし【わたしの好物】,30,いとし『君一体、何食べてんの？』
夢路いとし喜味こいし【わたしの好物】,31,こいし『私、鍋。鍋。あたしゃもう鍋が好きでねー、もう1年中鍋食べてる。あれは美味い』（言葉遊びフリ）
夢路いとし喜味こいし【わたしの好物】,32,いとし『あんた鍋食べてんの？』
夢路いとし喜味こいし【わたしの好物】,33,こいし『そうや。鍋食うてんねや』
夢路いとし喜味こいし【わたしの好物】,34,いとし『丈夫な歯しとるなあ。僕ら歯が弱いからいかんけど、あの鉄の鍋と土鍋かどっちがかじりやすい』（言葉遊び）
夢路いとし喜味こいし【わたしの好物】,35,こいし『鍋てな鍋そのものは食わないの』
夢路いとし喜味こいし【わたしの好物】,36,いとし『君、今鍋食べてる言うた』
夢路いとし喜味こいし【わたしの好物】,37,こいし『鍋は食うわいな』
夢路いとし喜味こいし【わたしの好物】,38,いとし『ほれみい食うてるやないか』
夢路いとし喜味こいし【わたしの好物】,39,こいし『ちゃう。鍋、鍋のつまり実を食うわけ』（言葉遊びフリ）
夢路いとし喜味こいし【わたしの好物】,40,いとし『鍋の実？あの鍋どこを剥いたら身が出てくんの』（言葉遊び）
夢路いとし喜味こいし【わたしの好物】,41,こいし『ちゃう。鍋の中へ入れて炊いて食うやろ？』
夢路いとし喜味こいし【わたしの好物】,42,いとし『鍋を炊いて食う？』
夢路いとし喜味こいし【わたしの好物】,43,こいし『鍋やない』
夢路いとし喜味こいし【わたしの好物】,44,いとし『なんやねんな一体』
夢路いとし喜味こいし【わたしの好物】,45,こいし『つまりあの鍋料理や』
夢路いとし喜味こいし【わたしの好物】,46,いとし『鍋料理やったら鍋料理と最初から言うたらええ』
夢路いとし喜味こいし【わたしの好物】,47,こいし『わかってるやろ』
夢路いとし喜味こいし【わたしの好物】,48,いとし『わかってるがな』
夢路いとし喜味こいし【わたしの好物】,49,こいし『寒うなって食べて美味しいのが牡丹鍋。これが美味い』（言葉遊びフリ）
夢路いとし喜味こいし【わたしの好物】,50,いとし『へぇこんなボタンちぎって食べんの』（言葉遊び）
夢路いとし喜味こいし【わたしの好物】,51,こいし『牡丹』
夢路いとし喜味こいし【わたしの好物】,52,いとし『牡丹言うん？』
夢路いとし喜味こいし【わたしの好物】,53,こいし『イノシシ』
夢路いとし喜味こいし【わたしの好物】,54,いとし『イノシシが牡丹言うん？』
夢路いとし喜味こいし【わたしの好物】,55,こいし『生きてる間はイノシシ、死んだら戒名が牡丹』（かぶせフリ）
夢路いとし喜味こいし【わたしの好物】,56,いとし『君は葬式屋の回し者か。僕はそんな戒名鍋嫌いやねん。焼いて食うのが好きやねん』
夢路いとし喜味こいし【わたしの好物】,57,こいし『焼くのがええか』
夢路いとし喜味こいし【わたしの好物】,58,いとし『あの牛の牛肉。牛の牛肉を焼いて食うのが好きやねん』
夢路いとし喜味こいし【わたしの好物】,59,こいし『牛肉は牛や』
夢路いとし喜味こいし【わたしの好物】,60,いとし『生きてる間は牛。死んだら戒名が牛肉』（かぶせ）
サンドウィッチマン【ピザの配達】,0,
サンドウィッチマン【ピザの配達】,1,
サンドウィッチマン【ピザの配達】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
サンドウィッチマン【ピザの配達】,3,【関連】ボケの種類 18種
サンドウィッチマン【ピザの配達】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
サンドウィッチマン【ピザの配達】,5,
サンドウィッチマン【ピザの配達】,6,伊達『どうも、サンドウィッチマンです』
サンドウィッチマン【ピザの配達】,7,富澤『よろしくお願いしまーす』
サンドウィッチマン【ピザの配達】,8,伊達『まあ、世の中ね。興奮することいっぱいありますけども、1番興奮するのはピザの出前が遅い時だな』
サンドウィッチマン【ピザの配達】,9,富澤『間違いないね』
サンドウィッチマン【ピザの配達】,10,伊達『うん』
サンドウィッチマン【ピザの配達】,11,伊達『いやー、オセーな。ピザ頼んだのに1時間も来ねーな。腹立ってきたなー。ちょっと電話しとこーか。「ピッ」（電話を持って）』
サンドウィッチマン【ピザの配達】,12,富澤『ピンポーン（インターホンを押す）』
サンドウィッチマン【ピザの配達】,13,伊達『お、来た来た来たおい「ガチャ」（ドアを開ける）』
