title,pos,name,turn,speech
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,11,隣人（りんじん）ね。うん。送り人みたいなテンションで言ってくるやんか
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,12,もう、赤ちゃんの泣き声がうるさい！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,13,それ言うたらあかん！お前も赤ちゃんの時代あってんから、そんなこと言うたらあかんわ！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,14,まあ、天からの預かりもんって言うけどやな
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,15,授かり物ね！おい！なんでいったんレンタルされてるねんお前！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,16,に、してもうるさいで！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,17,ええがな、別に！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,18,おぎやー！おぎやー！おぎやー！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,19,おおう…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,20,「や」強いなおい！くっきり泣くね。その赤ちゃん
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,21,うるさいやろー？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,22,おぎやーやあらへんがなお前
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,23,あとピアノもうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,24,ああ、ピアノ。上の子が習ってるんですかね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,25,よー聞こえてくんねん
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,26,ええがな別に
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,27,ベートーベンの運命（さだめ）
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,28,運命（うんめい）ね！あれ！誰があれ「さだめ」って読むねん！ヤンキーかお前は！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,29,あのな
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,30,ええやん別に！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,31,あと、目覚し時計もうるさい！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,32,ああ、ずっとジリリって鳴ってたらうるさいですけどね、確かにね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,33,それでね、起きたらええねんけど
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,34,まあ、確かに
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,35,起きへんねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,36,ああ、確かにね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,37,結局はおかんや
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,38,鳴りっぱなしはうるさいですからね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,39,おきやー！おきやー！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,40,なんなんその？なんで赤ちゃんテイストで起こしてくんのそれ？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,41,それがうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,42,確かにうるさいかもしれんけどやな、もうええんちゃう？それは。
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,43,向こうの目覚ましがうるさいってことは、お前の目覚ましもね、向こうからしたらうるさいかもしれんしな
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,44,うるさないよ
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,45,なんでやねん
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,46,だって俺、砂時計やもん
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,47,どうやって起きてんねんお前！どうやって起きてるのそれは！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,48,あの、最後の砂の…すっ
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,49,あれで起きれるのお前！？残り砂最後の一落ちで起きれんのお前！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,50,すごいな！？お目の耳が良すぎるだけちゃうんか！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,51,そんなことないよ
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,52,さっきから聞いてたら生活音の範囲ですよね別に
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,53,あと、誕生日会もうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,54,誕生日会？もう、年に一回のことやから我慢できんか？それは
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,55,みんなで歌ってんねん
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,56,あれでしょ？ハッピーバースデートゥーユー♪
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,57,違う違う違う
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,58,ハッピィバースデー♪（スピーディーワンダー）
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,59,あれ歌うタイプのやつちゃう！あれ流れてくるタイプの歌やから！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,60,そりゃそうや
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,61,あれ自ら歌わへんねんあんまり！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,62,めちゃくちゃうるさいやろ？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,63,あれはそこしか知らんしやな？俺
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,64,うるさいでぇほんまに
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,65,ええやん別にもう！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,66,家おったら静寂の「う」の字もないで！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,67,静寂にそもそも「う」の字はないやろそもそもが！ほんまに！なんやねんお前は！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,68,どうしたらええねん俺は！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,69,ほんならいっちょ、向こうも気付いてへんかもしれんから「音漏れてきてます」アピールしたら？壁ドン！押すとか
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,70,ベルリンの！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,71,ベルリンのやないねん！なんで全部壁はベルリンやと思ってんのお前！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,72,それは、ようでけへんわお前
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,73,そんなら、大家さんに言いにいったら？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,74,でも、大家山に言うてもなー
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,75,登谷山みたいな感じに言うねお前！大家さん山やと思ってるんかお前？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,76,それで静かになってもまだねー
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,77,なんなの？別にええがな
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,78,外もうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,79,外もうるさいの？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,80,もう、近くに学校がいっぱいあってね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,81,ああ、学校ね。学生が多かったらうるさいかもしれないですけどね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,82,横の横が小学校や
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,83,ほおほお
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,84,その横が中学校
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,85,ほうほう
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,86,そんで、俺の住んでるマンション。横が大学や
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,87,なんでお前のマンション高校みたいになってんのお前！区画整理で退かなかったんかお前！なんやのその頑ななマンションは！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,88,だからな、部活の声がうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,89,そら、青春っていう捉え方できんかそれ？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,90,ナイスシュー！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,91,あの、サッカー部ですよね、これはね
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,92,締まっていこー！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,93,これは野球部ですよね、これ
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,94,いや、違う違う…茶道部や
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,95,いや、野球部やん「締まっていこー！」は、お前！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,96,お椀を、仕舞っていこう
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,97,お片付けの話なんお前！？グラウンドでお茶淹れてんのそれ！？なんなんそれ！絶対野球部やでそれ…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,98,それだけちゃうぞお前！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,99,まだあんの！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,100,マンションの裏や！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,101,マンションの裏？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,102,裏がお前、寿司屋や！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,103,寿司屋は別に大丈夫ですよね？店内やから別に…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,104,あいよー！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,105,…いや。やとしても聞こえて…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,106,へいらっしゃい！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,107,いや、やとしても別に店内…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,108,へいらっしゃい！！あいよー！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,109,どういう状況なんそれ！？お出迎えしてすぐ握ってるよね？お客さん的には、もう「マグロー！」言うて入って来てるのこれ？客の食い意地がすごいなおい！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,110,悪いマグロ出て行ったよ！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,111,いいマグロ入ってるよ！！で、ええやん！いったん仕入れとるのお前やないか！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,112,それだけちゃうぞ
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,113,なんやねんなもう！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,114,住んでるマンションの上や！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,115,上？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,116,上がお前、コンビニや
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,117,上コンビニなん！？珍しい！下じゃなくて上なんコンビニ！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,118,店員の声がうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,119,店員の声なんで聞こえてんねん
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,120,テーテーテーテーン♪テテテテテーン♪
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,121,あれ自分で言うてんのお前！？喉、千切れてまうで！あれ言うたら！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,122,千円入りまーす！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,123,一万円でええわお前！たびたび入るから千円は！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,124,まいどありー！！てやんでぃでした！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,125,なんで寿司屋働いてんのお前！「てやんでぃでした！！」って何それ！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,126,それだけと違うがな！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,127,なんやねんな
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,128,北北南の方向に空港や！それがまた…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,129,北北南ってどこ！？きた・きた・みなみ！どこそれ！？何そのコマンド入力みたいな土地は！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,130,飛行機がうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,131,飛行機！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,132,飛行機うるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,133,ごおお…みたいな感じですか？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,134,この中に！！お医者様はいませんか！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,135,なんでそんなん聞こえるの！上空の声が！お前！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,136,あいよー！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,137,関係あらへんがなお前！しゃしゃり出てくんな！江戸っ子の悪い所、一番で出とるわお前…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,138,めちゃくちゃうるさいねん！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,139,ええ！？お前が聞こえすぎてへん？砂とか…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,140,うるさいな！！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,141,うるさないわ！ティファールかお前！いきなりその怒りの沸点叩き出す！？
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,142,シーー！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,143,シーー！や、ないねん！なんやねん…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,144,…
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,l,鰻,145,…地球が泣いてる
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,146,そんなんも聞こえんの！？もうええわ！
【M-1グランプリ2015 最終決戦】銀シャリ「うるさい」,r,橋本,147,どうも、ありがとうございました！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,0,どうも。えー、和牛です！お願いします～
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,1,お願いしまーす
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,2,あのー、僕ね、愛媛の田舎の町出身なんですけどもね
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,3,ああ、そうですね
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,4,都会の大きなお祭りってすごいですよね
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,5,まあ、言うたら人もたくさん来ますし、花火も派手ですからね！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,6,そう。だから、そういうのを女の子と行ってみたいなーと思うんですよね
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,7,花火大会に女の子とデートに行ったら楽しいからねやっぱり！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,8,それにしても遅いなー、愛美ちゃん。今日は一緒に花火見るって約束したのになー
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,9,あの、その、勝手に始めるのやめてくれるかな？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,10,あ！来た来た！愛美ちゃーん！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,11,「愛美ちゃん」ゆーこ好きやね？さっきから
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,12,愛美ちゃん好きー！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,13,好きー言うてるやんもう
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,14,愛美ちゃん好き好きー！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,15,何やコイツは…
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,16,水田くーん！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,17,遅かったやんか
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,18,ごめんね。でも、どう？この浴衣！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,19,すごく可愛い浴衣！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,20,えへへ
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,21,周り見渡しても、一番素敵な浴衣！柄も可愛いし、最高に綺麗な浴衣！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,22,「浴衣姿」まで言うた方が良いよ。「私は？」ってなるから
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,23,でも、そっちが「どう？この浴衣は」って言うてきたから浴衣のこと答えただけやし、浴衣姿のこと聞きたいんやったら「浴衣姿は？」って聞いた方が
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,24,揉めたくない揉めたくない揉めたくない！！…揉めるのは違うよ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,25,俺も揉めたくないよ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,26,…あ。でも、水田くんもよく似合ってるよ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,27,今日は上下迷彩で揃えてきました！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,28,何ちゅう格好してんねん
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,29,かっこいい？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,30,上下迷彩と和服って、そんなもん戦時中の恋愛やないか！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,31,…行こか
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,32,おお、ピンときてない馬鹿やん…
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,33,見て見て！たこ焼き売ってるよ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,34,え？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,35,すみません！8個入りください！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,36,買うの？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,37,ほな、これと、これと、えー、これと、これと
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,38,誰が1個1個選ぶねん！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,39,美味しそうやったから
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,40,これで良いやん、もう！すみません、ちょうどあります～
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,41,どうも～。ほな、俺男やから6個で2個な？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,42,むちゃ男やん！？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,43,…まあ、8個いこ思たらいけるけど
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,44,何で全部食ってまうねん！ちょっと頂戴よもう
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,45,あ、見て見て！カエルおる！カエル！カエル！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,46,え？まあ、河川敷やからカエルぐらいいてるよ
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,47,なんや、愛美ちゃんに見惚れてんのか？じっと見て
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,48,何を言うてんのあんたは（照）
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,49,あげません。俺の彼女です！お前も彼女が欲しいなら、カエルの彼女を作りなさい。カエルと人間が付き合って何ができる？俺は人間やから
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,50,カエルと喋るにしては長いわ！あっち行けカエル！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,51,あ！見て見て！射的やってる射的！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,52,ほんまやね
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,53,俺、地元で一番上手かったから好きなん取ってあげるで！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,54,え！？じゃあ、左上の人形取って！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,55,もっと遠くからでもいけるなこれ
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,56,なんでそんなとこ行くの水田くん！？ここから打って！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,57,わかってんのか？あんた、上下迷彩やで！？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,58,すいません！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,59,人に当たってるやないか！戻ってこい！戻ってこい！もう！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,60,なんか、ちっさい子供連れたおじいさんに当たっちゃった
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,61,何をしてんのよあんたは！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,62,ものすごい顔で睨まれたわ…
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,63,…戦争を思い出したんやろ…行こ行こ、もう！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,64,見て見て！花火上がり始めてるよ！愛美ちゃん！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,65,ああ！ほんまや！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,66,綺麗ー！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,67,わー！すごーい！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,68,たまやっ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,69,たまやっ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,70,たーまやー！って言え！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,71,たまーーやーー！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,72,惜しい！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,73,あ。そや！愛美ちゃん、愛美ちゃん
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,74,え？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,75,手、出して
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,76,手、出してって？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,77,こっち向いて両手出して
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,78,何よ急に
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,79,いいから早く
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,80,え?…こう？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,81,花火上がってる中で渡そうと思っててん
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,82,え？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,83,見て
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,84,え？何？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,85,カエル
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,86,何渡してきてんねん！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,87,おいー！？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,88,え？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,89,この状況は指輪かと思って期待したやろ！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,90,いや、だから指輪、カエルのここ（腰）に付けてたんやけど…
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,91,え？…あんた、指輪をカエルの腰に巻いて渡してきたん！？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,92,サプライズしようー思って
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,93,うわぁあ！？サプライズや！！ビックリしてる！！探せ探せ！指輪が逃げる！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,94,あ！あった！あった！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,95,あった！？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,96,指輪だけ！指輪だけあった！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,97,ああ、こう、ズボッと抜けて落ちたんやん
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,98,カエルは？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,99,カエルはいらんやん！？なんであんた、カエルと指輪セットやの！？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,100,つけてあげる！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,101,え？
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,102,記念につけてあげる！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,103,汚いやん！そんな！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,104,大丈夫！とりあえず花火眺めててよ！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,105,それやったら洗ってきて！？汚いから洗ってきてくれたら指輪つけるから！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,106,あああ！つけろや！くそ！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,107,つけたらええやろ！！買うてきたんやからつけろや！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,108,別れようねこの後。もう無理やこれは！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,109,何考えてるん！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,110,洗ってきたらええやんか！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,111,ヌルヌルしてるからつけやすいやろ今！！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,112,うわー…
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,l,水田,113,何してんねや！
【M-1グランプリ2016 最終決戦】和牛「夏祭り」,r,川西,114,その発想が怖いもん！もう！！
